code,industry
sz.301035,化学原料和化学制品制造业
sz.301036,化学原料和化学制品制造业
sz.301037,化学原料和化学制品制造业
sz.301038,专业技术服务业
sz.301039,汽车制造业
sz.301040,金属制品业
sz.301041,计算机、通信和其他电子设备制造业
sz.301042,计算机、通信和其他电子设备制造业
sz.301043,通用设备制造业
sz.301045,计算机、通信和其他电子设备制造业
sz.301046,土木工程建筑业
sz.301047,研究和试验发展
sz.301048,铁路、船舶、航空航天和其他运输设备制造业
sz.301049,生态保护和环境治理业
sz.301050,计算机、通信和其他电子设备制造业
sz.301051,计算机、通信和其他电子设备制造业
sz.301052,新闻和出版业
sz.301053,专用设备制造业
sz.301055,金属制品业
sz.301056,通用设备制造业
sz.301057,化学纤维制造业
sz.301058,专业技术服务业
sz.301059,化学原料和化学制品制造业
sz.301060,批发业
sz.301061,家具制造业
sz.301062,造纸和纸制品业
sz.301063,金属制品业
sz.301065,化学原料和化学制品制造业
sz.301066,纺织服装、服饰业
sz.301067,计算机、通信和其他电子设备制造业
sz.301068,废弃资源综合利用业
sz.301069,化学原料和化学制品制造业
sz.301070,通用设备制造业
sz.301071,非金属矿物制品业
sz.301072,汽车制造业
sz.301073,住宿业
sz.301075,医药制造业
sz.301076,化学原料和化学制品制造业
sz.301077,化学原料和化学制品制造业
sz.301078,零售业
sz.301079,通用设备制造业
sz.301080,研究和试验发展
sz.301081,专用设备制造业
sz.301082,电气机械和器材制造业
sz.301083,专用设备制造业
sz.301085,软件和信息技术服务业
sz.301086,计算机、通信和其他电子设备制造业
sz.301087,专用设备制造业
sz.301088,零售业
sz.301089,医药制造业
sz.301090,化学原料和化学制品制造业
sz.301091,专业技术服务业
sz.301092,化学原料和化学制品制造业
sz.301093,医药制造业
sz.301095,软件和信息技术服务业
sz.301096,研究和试验发展
sz.301097,专用设备制造业
sz.301098,土木工程建筑业
sz.301099,批发业
sz.301100,化学原料和化学制品制造业
sz.301101,专用设备制造业
sz.301102,商务服务业
sz.301103,卫生
sz.301105,通用设备制造业
sz.301106,计算机、通信和其他电子设备制造业
sz.301107,通用设备制造业
sz.301108,化学原料和化学制品制造业
sz.301109,生态保护和环境治理业
sz.301110,互联网和相关服务
sz.301111,医药制造业
sz.301112,专用设备制造业
sz.301113,家具制造业
sz.301115,专业技术服务业
sz.301116,农副食品加工业
sz.301117,软件和信息技术服务业
sz.301118,化学原料和化学制品制造业
sz.301119,汽车制造业
sz.301120,电气机械和器材制造业
sz.301121,电气机械和器材制造业
sz.301122,专用设备制造业
sz.301123,计算机、通信和其他电子设备制造业
sz.301125,通用设备制造业
sz.301126,零售业
sz.301127,水的生产和供应业
sz.301128,专用设备制造业
sz.301129,仪器仪表制造业
sz.301130,医药制造业
sz.301131,橡胶和塑料制品业
sz.301132,计算机、通信和其他电子设备制造业
sz.301133,汽车制造业
sz.301135,计算机、通信和其他电子设备制造业
sz.301136,专业技术服务业
sz.301137,金属制品业
sz.301138,专用设备制造业
sz.301139,软件和信息技术服务业
sz.301141,计算机、通信和其他电子设备制造业
sz.301148,生态保护和环境治理业
sz.301149,化学原料和化学制品制造业
sz.301150,计算机、通信和其他电子设备制造业
sz.301151,通用设备制造业
sz.301152,计算机、通信和其他电子设备制造业
sz.301153,软件和信息技术服务业
sz.301155,电气机械和器材制造业
sz.301156,食品制造业
sz.301157,计算机、通信和其他电子设备制造业
sz.301158,专用设备制造业
sz.301159,软件和信息技术服务业
sz.301160,金属制品业
sz.301161,橡胶和塑料制品业
sz.301162,软件和信息技术服务业
sz.301163,金属制品业
sz.301165,计算机、通信和其他电子设备制造业
sz.301166,批发业
sz.301167,专业技术服务业
sz.301168,电气机械和器材制造业
sz.301169,商务服务业
sz.301170,汽车制造业
sz.301171,互联网和相关服务
sz.301172,软件和信息技术服务业
sz.301173,汽车制造业
sz.301175,公共设施管理业
sz.301176,计算机、通信和其他电子设备制造业
sz.301177,零售业
sz.301178,软件和信息技术服务业
sz.301179,软件和信息技术服务业
sz.301180,计算机、通信和其他电子设备制造业
sz.301181,汽车制造业
sz.301182,计算机、通信和其他电子设备制造业
sz.301183,计算机、通信和其他电子设备制造业
sz.301185,软件和信息技术服务业
sz.301186,专用设备制造业
sz.301187,电气机械和器材制造业
sz.301188,非金属矿物制品业
sz.301189,计算机、通信和其他电子设备制造业
sz.301190,化学原料和化学制品制造业
sz.301191,计算机、通信和其他电子设备制造业
sz.301192,汽车制造业
sz.301193,橡胶和塑料制品业
sz.301195,软件和信息技术服务业
sz.301196,橡胶和塑料制品业
sz.301197,软件和信息技术服务业
sz.301198,橡胶和塑料制品业
sz.301199,专用设备制造业
sz.301200,专用设备制造业
sz.301201,医药制造业
sz.301202,金属制品业
sz.301203,生态保护和环境治理业
sz.301205,计算机、通信和其他电子设备制造业
sz.301206,食品制造业
sz.301207,医药制造业
sz.301208,软件和信息技术服务业
sz.301209,化学原料和化学制品制造业
sz.301210,电气机械和器材制造业
sz.301211,医药制造业
sz.301212,化学原料和化学制品制造业
sz.301213,软件和信息技术服务业
sz.301215,专业技术服务业
sz.301216,化学原料和化学制品制造业
sz.301217,计算机、通信和其他电子设备制造业
sz.301218,软件和信息技术服务业
sz.301219,有色金属冶炼和压延加工业
sz.301220,化学原料和化学制品制造业
sz.301221,软件和信息技术服务业
sz.301222,电气机械和器材制造业
sz.301223,印刷和记录媒介复制业
sz.301225,汽车制造业
sz.301226,电气机械和器材制造业
sz.301227,木材加工和木、竹、藤、棕、草制品业
sz.301228,专业技术服务业
sz.301229,汽车制造业
sz.301230,研究和试验发展
sz.301231,新闻和出版业
sz.301232,通用设备制造业
sz.301233,橡胶和塑料制品业
sz.301234,专用设备制造业
sz.301235,建筑安装业
sz.301236,软件和信息技术服务业
sz.301237,橡胶和塑料制品业
sz.301238,化学原料和化学制品制造业
sz.301239,卫生
sz.301246,医药制造业
sz.301248,软件和信息技术服务业
sz.301251,计算机、通信和其他电子设备制造业
sz.301252,通用设备制造业
sz.301255,通用设备制造业
sz.301256,化学原料和化学制品制造业
sz.301257,研究和试验发展
sz.301258,医药制造业
sz.301259,生态保护和环境治理业
sz.301260,专用设备制造业
sz.301261,通用设备制造业
sz.301262,电信、广播电视和卫星传输服务
sz.301263,批发业
sz.301265,废弃资源综合利用业
sz.301266,电气机械和器材制造业
sz.301267,卫生
sz.301268,金属制品业
sz.301269,软件和信息技术服务业
sz.301270,软件和信息技术服务业
sz.301272,通用设备制造业
sz.301273,通用设备制造业
sz.301275,计算机、通信和其他电子设备制造业
sz.301276,纺织服装、服饰业
sz.301277,医药制造业
sz.301278,电气机械和器材制造业
sz.301279,通用设备制造业
sz.301280,计算机、通信和其他电子设备制造业
sz.301281,医药制造业
sz.301282,计算机、通信和其他电子设备制造业
sz.301283,化学原料和化学制品制造业
sz.301285,计算机、通信和其他电子设备制造业
sz.301286,化学原料和化学制品制造业
sz.301287,文教、工美、体育和娱乐用品制造业
sz.301288,专用设备制造业
sz.301289,专业技术服务业
sz.301290,专用设备制造业
sz.301291,电气机械和器材制造业
sz.301292,化学原料和化学制品制造业
sz.301293,卫生
sz.301295,电气机械和器材制造业
sz.301296,造纸和纸制品业
sz.301297,专业技术服务业
sz.301298,汽车制造业
sz.301299,互联网和相关服务
sz.301300,化学原料和化学制品制造业
sz.301301,医药制造业
sz.301302,软件和信息技术服务业
sz.301303,仪器仪表制造业
sz.301305,生态保护和环境治理业
sz.301306,专业技术服务业
sz.301307,金属制品业
sz.301308,计算机、通信和其他电子设备制造业
sz.301309,通用设备制造业
sz.301310,汽车制造业
sz.301311,通用设备制造业
sz.301312,专用设备制造业
sz.301313,软件和信息技术服务业
sz.301314,计算机、通信和其他电子设备制造业
sz.301315,软件和信息技术服务业
sz.301316,软件和信息技术服务业
sz.301317,通用设备制造业
sz.301318,计算机、通信和其他电子设备制造业
sz.301319,计算机、通信和其他电子设备制造业
sz.301320,电气机械和器材制造业
sz.301321,计算机、通信和其他电子设备制造业
sz.301322,铁路、船舶、航空航天和其他运输设备制造业
sz.301323,橡胶和塑料制品业
sz.301325,专用设备制造业
sz.301326,计算机、通信和其他电子设备制造业
sz.301327,电气机械和器材制造业
sz.301328,计算机、通信和其他电子设备制造业
sz.301329,计算机、通信和其他电子设备制造业
sz.301330,计算机、通信和其他电子设备制造业
sz.301331,医药制造业
sz.301332,电气机械和器材制造业
sz.301333,研究和试验发展
sz.301335,其他制造业
sz.301336,家具制造业
sz.301337,软件和信息技术服务业
sz.301338,专用设备制造业
sz.301339,软件和信息技术服务业
sz.301345,铁路、船舶、航空航天和其他运输设备制造业
sz.301348,计算机、通信和其他电子设备制造业
sz.301349,化学原料和化学制品制造业
sz.301353,通用设备制造业
sz.301355,造纸和纸制品业
sz.301356,橡胶和塑料制品业
sz.301357,其他制造业
sz.301358,计算机、通信和其他电子设备制造业
sz.301359,电气机械和器材制造业
sz.301360,专用设备制造业
sz.301361,电气机械和器材制造业
sz.301362,电气机械和器材制造业
sz.301363,专用设备制造业
sz.301365,专业技术服务业
sz.301366,计算机、通信和其他电子设备制造业
sz.301367,专用设备制造业
sz.301368,通用设备制造业
sz.301369,专用设备制造业
sz.301370,批发业
sz.301371,化学原料和化学制品制造业
sz.301372,生态保护和环境治理业
sz.301373,化学原料和化学制品制造业
sz.301376,零售业
sz.301377,金属制品业
sz.301378,软件和信息技术服务业
sz.301379,计算机、通信和其他电子设备制造业
sz.301380,软件和信息技术服务业
sz.301381,零售业
sz.301382,互联网和相关服务
sz.301383,计算机、通信和其他电子设备制造业
sz.301386,电气机械和器材制造业
sz.301387,计算机、通信和其他电子设备制造业
sz.301388,电气机械和器材制造业
sz.301389,计算机、通信和其他电子设备制造业
sz.301390,专业技术服务业
sz.301391,计算机、通信和其他电子设备制造业
sz.301392,通用设备制造业
sz.301393,化学原料和化学制品制造业
sz.301395,化学原料和化学制品制造业
sz.301396,软件和信息技术服务业
sz.301397,汽车制造业
sz.301398,金属制品业
sz.301399,通用设备制造业
sz.301408,零售业
sz.301413,计算机、通信和其他电子设备制造业
sz.301418,电气机械和器材制造业
sz.301419,计算机、通信和其他电子设备制造业
sz.301421,仪器仪表制造业
sz.301428,互联网和相关服务
sz.301429,化学原料和化学制品制造业
sz.301439,电气机械和器材制造业
sz.301446,通用设备制造业
sz.301448,通用设备制造业
sz.301449,专业技术服务业
sz.301456,专用设备制造业
sz.301458,计算机、通信和其他电子设备制造业
sz.301459,橡胶和塑料制品业
sz.301468,专用设备制造业
sz.301469,造纸和纸制品业
